pmc	pmid	filename	fullpath
3530250	23271848	PMC3530250.nxml	./data/non_comm_use.I-N.xml/Niger_Med_J/PMC3530250.nxml
6243385	30480033	PMC6243385.nxml	./data/non_comm_use.A-B.xml/Ann_Clin_Transl_Neurol/PMC6243385.nxml
2774487	19911064	PMC2774487.nxml	./data/non_comm_use.I-N.xml/J_Biomed_Biotechnol/PMC2774487.nxml
3611036	23474822	PMC3611036.nxml	./data/non_comm_use.I-N.xml/J_Neural_Transm/PMC3611036.nxml
4861131	27154474	PMC4861131.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC4861131.nxml
5676848	29103054	PMC5676848.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC5676848.nxml
4173751	24620034	PMC4173751.nxml	./data/non_comm_use.I-N.xml/J_Neurol_Neurosurg_Psychiatry/PMC4173751.nxml
3528961	22237722	PMC3528961.nxml	./data/non_comm_use.C-H.xml/Dysphagia/PMC3528961.nxml
4830205	27123490	PMC4830205.nxml	./data/non_comm_use.I-N.xml/Neurol_Genet/PMC4830205.nxml
6282552	30007105	PMC6282552.nxml	./data/non_comm_use.C-H.xml/Eur_J_Neurol/PMC6282552.nxml
3898275	24121116	PMC3898275.nxml	./data/non_comm_use.I-N.xml/Neurobiol_Dis/PMC3898275.nxml
4145938	25206565	PMC4145938.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4145938.nxml
5728410	29149290	PMC5728410.nxml	./data/non_comm_use.I-N.xml/Nucleic_Acids_Res/PMC5728410.nxml
3321500	22536024	PMC3321500.nxml	./data/non_comm_use.I-N.xml/J_Biomed_Biotechnol/PMC3321500.nxml
4791317	26882318	PMC4791317.nxml	./data/non_comm_use.C-H.xml/Clin_Neuropharmacol/PMC4791317.nxml
5730910	29260038	PMC5730910.nxml	./data/non_comm_use.C-H.xml/eNeurologicalSci/PMC5730910.nxml
5384725	28408811	PMC5384725.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC5384725.nxml
5865491	29432286	PMC5865491.nxml	./data/non_comm_use.C-H.xml/Clin_Neuropharmacol/PMC5865491.nxml
3151483	21559878	PMC3151483.nxml	./data/non_comm_use.I-N.xml/Mamm_Genome/PMC3151483.nxml
3670639	23741229	PMC3670639.nxml	./data/non_comm_use.C-H.xml/Dement_Geriatr_Cogn_Dis_Extra/PMC3670639.nxml
3254239	21767974	PMC3254239.nxml	./data/non_comm_use.O-Z.xml/Parkinsonism_Relat_Disord/PMC3254239.nxml
3681325	23404372	PMC3681325.nxml	./data/non_comm_use.A-B.xml/Acta_Neuropathol/PMC3681325.nxml
4720723	25287513	PMC4720723.nxml	./data/non_comm_use.A-B.xml/Brain_Struct_Funct/PMC4720723.nxml
5388183	28409181	PMC5388183.nxml	./data/non_comm_use.I-N.xml/NPJ_Parkinsons_Dis/PMC5388183.nxml
3752970	23747310	PMC3752970.nxml	./data/non_comm_use.I-N.xml/Neurobiol_Dis/PMC3752970.nxml
3043318	21403906	PMC3043318.nxml	./data/non_comm_use.O-Z.xml/Parkinsons_Dis/PMC3043318.nxml
3714436	23726851	PMC3714436.nxml	./data/non_comm_use.I-N.xml/Lancet_Neurol/PMC3714436.nxml
5008229	27314755	PMC5008229.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC5008229.nxml
6178121	30327579	PMC6178121.nxml	./data/non_comm_use.I-N.xml/J_Cent_Nerv_Syst_Dis/PMC6178121.nxml
3282910	22160321	PMC3282910.nxml	./data/non_comm_use.A-B.xml/Acta_Neuropathol/PMC3282910.nxml
5865060	29573246	PMC5865060.nxml	./data/non_comm_use.I-N.xml/J_Korean_Med_Sci/PMC5865060.nxml
4534078	26138942	PMC4534078.nxml	./data/non_comm_use.I-N.xml/Neurology/PMC4534078.nxml
4107734	24934288	PMC4107734.nxml	./data/non_comm_use.A-B.xml/Brain/PMC4107734.nxml
3924245	24532982	PMC3924245.nxml	./data/non_comm_use.C-H.xml/Curr_Genomics/PMC3924245.nxml
3844953	24129513	PMC3844953.nxml	./data/non_comm_use.C-H.xml/EMBO_J/PMC3844953.nxml
5302033	27911343	PMC5302033.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC5302033.nxml
5215459	27623191	PMC5215459.nxml	./data/non_comm_use.C-H.xml/Eur_J_Neurosci/PMC5215459.nxml
4716165	26743698	PMC4716165.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC4716165.nxml
4652833	26579824	PMC4652833.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC4652833.nxml
4870178	27053331	PMC4870178.nxml	./data/non_comm_use.I-N.xml/Neurol_Med_Chir_(Tokyo)/PMC4870178.nxml
4253360	25478095	PMC4253360.nxml	./data/non_comm_use.I-N.xml/Ment_Illn/PMC4253360.nxml
6014061	29759483	PMC6014061.nxml	./data/non_comm_use.C-H.xml/EBioMedicine/PMC6014061.nxml
5433627	28410288	PMC5433627.nxml	./data/non_comm_use.I-N.xml/Nucl_Med_Commun/PMC5433627.nxml
5197069	28042339	PMC5197069.nxml	./data/non_comm_use.O-Z.xml/Theranostics/PMC5197069.nxml
6007592	29955475	PMC6007592.nxml	./data/non_comm_use.I-N.xml/Ment_Health_Clin/PMC6007592.nxml
2759458	19714487	PMC2759458.nxml	./data/non_comm_use.O-Z.xml/Qual_Life_Res/PMC2759458.nxml
4479814	26113797	PMC4479814.nxml	./data/non_comm_use.C-H.xml/Exp_Neurobiol/PMC4479814.nxml
2440940	18335163	PMC2440940.nxml	./data/non_comm_use.I-N.xml/J_Neural_Transm/PMC2440940.nxml
4923707	26406130	PMC4923707.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC4923707.nxml
3857297	24349393	PMC3857297.nxml	./data/non_comm_use.O-Z.xml/PLoS_One/PMC3857297.nxml
4081879	25029576	PMC4081879.nxml	./data/non_comm_use.C-H.xml/Clinics_(Sao_Paulo)/PMC4081879.nxml
3335602	22570524	PMC3335602.nxml	./data/non_comm_use.I-N.xml/J_Biomed_Biotechnol/PMC3335602.nxml
5358362	28246328	PMC5358362.nxml	./data/non_comm_use.O-Z.xml/Proc_Natl_Acad_Sci_U_S_A/PMC5358362.nxml
3518819	23233873	PMC3518819.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC3518819.nxml
4834768	25698189	PMC4834768.nxml	./data/non_comm_use.C-H.xml/Chin_Med_J_(Engl)/PMC4834768.nxml
4091277	24993765	PMC4091277.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC4091277.nxml
4031642	23899625	PMC4031642.nxml	./data/non_comm_use.I-N.xml/J_Neurol_Neurosurg_Psychiatry/PMC4031642.nxml
4733150	26848485	PMC4733150.nxml	./data/non_comm_use.I-N.xml/Neurol_Neuroimmunol_Neuroinflamm/PMC4733150.nxml
3220864	22110170	PMC3220864.nxml	./data/non_comm_use.C-H.xml/Diabetes_Care/PMC3220864.nxml
3968516	24241507	PMC3968516.nxml	./data/non_comm_use.I-N.xml/Neurogenetics/PMC3968516.nxml
3014721	21234368	PMC3014721.nxml	./data/non_comm_use.O-Z.xml/Parkinsons_Dis/PMC3014721.nxml
5836411	29480229	PMC5836411.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC5836411.nxml
6178339	30323614	PMC6178339.nxml	./data/non_comm_use.I-N.xml/J_Multidiscip_Healthc/PMC6178339.nxml
5288668	28122431	PMC5288668.nxml	./data/non_comm_use.I-N.xml/J_Mov_Disord/PMC5288668.nxml
6311363	30584161	PMC6311363.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC6311363.nxml
4927911	27003783	PMC4927911.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC4927911.nxml
3692035	23801736	PMC3692035.nxml	./data/non_comm_use.A-B.xml/Brain/PMC3692035.nxml
5829780	29444783	PMC5829780.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC5829780.nxml
4922790	27382262	PMC4922790.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC4922790.nxml
3109418	21687764	PMC3109418.nxml	./data/non_comm_use.O-Z.xml/Parkinsons_Dis/PMC3109418.nxml
4316847	24854405	PMC4316847.nxml	./data/non_comm_use.I-N.xml/J_Neurol_Neurosurg_Psychiatry/PMC4316847.nxml
5836408	29154293	PMC5836408.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC5836408.nxml
4863785	27149468	PMC4863785.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC4863785.nxml
3888633	23828833	PMC3888633.nxml	./data/non_comm_use.I-N.xml/J_Neurol_Neurosurg_Psychiatry/PMC3888633.nxml
5634342	29046879	PMC5634342.nxml	./data/non_comm_use.A-B.xml/Ann_Clin_Transl_Neurol/PMC5634342.nxml
4876593	26714584	PMC4876593.nxml	./data/non_comm_use.C-H.xml/Curr_Neuropharmacol/PMC4876593.nxml
4397443	25837179	PMC4397443.nxml	./data/non_comm_use.O-Z.xml/Yonsei_Med_J/PMC4397443.nxml
3699677	23833556	PMC3699677.nxml	./data/non_comm_use.C-H.xml/Exp_Neurobiol/PMC3699677.nxml
6092527	30107296	PMC6092527.nxml	./data/non_comm_use.O-Z.xml/Redox_Biol/PMC6092527.nxml
6291823	29064509	PMC6291823.nxml	./data/non_comm_use.I-N.xml/Methods_Inf_Med/PMC6291823.nxml
3704404	23847426	PMC3704404.nxml	./data/non_comm_use.I-N.xml/J_Multidiscip_Healthc/PMC3704404.nxml
6238554	30532351	PMC6238554.nxml	./data/non_comm_use.A-B.xml/Ann_Indian_Acad_Neurol/PMC6238554.nxml
3878804	24176883	PMC3878804.nxml	./data/non_comm_use.I-N.xml/Neurosci_Lett/PMC3878804.nxml
4857623	26517052	PMC4857623.nxml	./data/non_comm_use.C-H.xml/Curr_Neuropharmacol/PMC4857623.nxml
4927872	26756741	PMC4927872.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC4927872.nxml
2270353	17987278	PMC2270353.nxml	./data/non_comm_use.A-B.xml/Acta_Neuropathol/PMC2270353.nxml
6176552	30292088	PMC6176552.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC6176552.nxml
4942044	21668692	PMC4942044.nxml	./data/non_comm_use.I-N.xml/Influenza_Other_Respir_Viruses/PMC4942044.nxml
5676866	29103051	PMC5676866.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC5676866.nxml
5345632	28282816	PMC5345632.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC5345632.nxml
4460545	26090081	PMC4460545.nxml	./data/non_comm_use.I-N.xml/J_Mov_Disord/PMC4460545.nxml
4927913	27003786	PMC4927913.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC4927913.nxml
5729655	29215823	PMC5729655.nxml	./data/non_comm_use.I-N.xml/J_Korean_Med_Sci/PMC5729655.nxml
4460544	26090080	PMC4460544.nxml	./data/non_comm_use.I-N.xml/J_Mov_Disord/PMC4460544.nxml
4628170	25925761	PMC4628170.nxml	./data/non_comm_use.I-N.xml/Neurol_Med_Chir_(Tokyo)/PMC4628170.nxml
4602584	25984676	PMC4602584.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC4602584.nxml
4857628	26517048	PMC4857628.nxml	./data/non_comm_use.C-H.xml/Curr_Neuropharmacol/PMC4857628.nxml
4159603	25073522	PMC4159603.nxml	./data/non_comm_use.A-B.xml/Acta_Neuropathol/PMC4159603.nxml
3464375	22535255	PMC3464375.nxml	./data/non_comm_use.I-N.xml/J_Neurol/PMC3464375.nxml
4602817	25501095	PMC4602817.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC4602817.nxml
4603378	26478895	PMC4603378.nxml	./data/non_comm_use.A-B.xml/Ann_Clin_Transl_Neurol/PMC4603378.nxml
2494617	18577547	PMC2494617.nxml	./data/non_comm_use.A-B.xml/Brain/PMC2494617.nxml
6302643	30539911	PMC6302643.nxml	./data/non_comm_use.C-H.xml/Chin_Med_J_(Engl)/PMC6302643.nxml
5096013	27425586	PMC5096013.nxml	./data/non_comm_use.C-H.xml/Eur_J_Neurol/PMC5096013.nxml
5221801	28115853	PMC5221801.nxml	./data/non_comm_use.I-N.xml/J_Multidiscip_Healthc/PMC5221801.nxml
3615743	23492776	PMC3615743.nxml	./data/non_comm_use.C-H.xml/Cell_Death_Dis/PMC3615743.nxml
4438545	25522431	PMC4438545.nxml	./data/non_comm_use.I-N.xml/Int_J_Neuropsychopharmacol/PMC4438545.nxml
4603038	25929923	PMC4603038.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC4603038.nxml
4736738	23938255	PMC4736738.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC4736738.nxml
6096006	30128274	PMC6096006.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC6096006.nxml
4072921	24718980	PMC4072921.nxml	./data/non_comm_use.I-N.xml/J_Neurol/PMC4072921.nxml
6311352	30598867	PMC6311352.nxml	./data/non_comm_use.A-B.xml/Brain_Plast/PMC6311352.nxml
4927859	27061066	PMC4927859.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC4927859.nxml
3609056	23360753	PMC3609056.nxml	./data/non_comm_use.O-Z.xml/Prion/PMC3609056.nxml
5279101	28099356	PMC5279101.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC5279101.nxml
3661926	23604588	PMC3661926.nxml	./data/non_comm_use.A-B.xml/Acta_Neuropathol/PMC3661926.nxml
6138769	29866603	PMC6138769.nxml	./data/non_comm_use.A-B.xml/Biomed_J/PMC6138769.nxml
3324991	22500116	PMC3324991.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC3324991.nxml
4997990	26795196	PMC4997990.nxml	./data/non_comm_use.C-H.xml/Curr_Med_Chem/PMC4997990.nxml
4998940	27703720	PMC4998940.nxml	./data/non_comm_use.A-B.xml/BJPsych_Open/PMC4998940.nxml
2515908	18728814	PMC2515908.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC2515908.nxml
5791797	29298852	PMC5791797.nxml	./data/non_comm_use.I-N.xml/Neurology/PMC5791797.nxml
6245302	30466222	PMC6245302.nxml	./data/non_comm_use.C-H.xml/Clin_Psychopharmacol_Neurosci/PMC6245302.nxml
3889690	23913130	PMC3889690.nxml	./data/non_comm_use.I-N.xml/J_Neural_Transm/PMC3889690.nxml
4503861	25761375	PMC4503861.nxml	./data/non_comm_use.I-N.xml/J_Neurol/PMC4503861.nxml
6039589	29952939	PMC6039589.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC6039589.nxml
6320216	30557997	PMC6320216.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC6320216.nxml
6130276	30233249	PMC6130276.nxml	./data/non_comm_use.C-H.xml/Clin_Epidemiol/PMC6130276.nxml
6092088	29757774	PMC6092088.nxml	./data/non_comm_use.I-N.xml/Int_J_Rehabil_Res/PMC6092088.nxml
3093793	21655757	PMC3093793.nxml	./data/non_comm_use.C-H.xml/Clinics_(Sao_Paulo)/PMC3093793.nxml
5990907	29860783	PMC5990907.nxml	./data/non_comm_use.I-N.xml/J_Mov_Disord/PMC5990907.nxml
4779022	26937925	PMC4779022.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC4779022.nxml
4782557	27011633	PMC4782557.nxml	./data/non_comm_use.A-B.xml/Ann_Indian_Acad_Neurol/PMC4782557.nxml
4194347	25074728	PMC4194347.nxml	./data/non_comm_use.O-Z.xml/Parkinsonism_Relat_Disord/PMC4194347.nxml
6043767	30009198	PMC6043767.nxml	./data/non_comm_use.A-B.xml/Ann_Clin_Transl_Neurol/PMC6043767.nxml
4533405	25746305	PMC4533405.nxml	./data/non_comm_use.I-N.xml/Neurol_Med_Chir_(Tokyo)/PMC4533405.nxml
5629933	28550072	PMC5629933.nxml	./data/non_comm_use.I-N.xml/J_Neurol_Neurosurg_Psychiatry/PMC5629933.nxml
3611030	23224635	PMC3611030.nxml	./data/non_comm_use.I-N.xml/J_Neural_Transm/PMC3611030.nxml
3925795	20736035	PMC3925795.nxml	./data/non_comm_use.A-B.xml/Biochim_Biophys_Acta/PMC3925795.nxml
3265381	21863007	PMC3265381.nxml	./data/non_comm_use.I-N.xml/Nat_Commun/PMC3265381.nxml
6112990	30142750	PMC6112990.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC6112990.nxml
4276404	25361785	PMC4276404.nxml	./data/non_comm_use.I-N.xml/Neurology/PMC4276404.nxml
5763317	28869277	PMC5763317.nxml	./data/non_comm_use.A-B.xml/Acta_Neurol_Scand/PMC5763317.nxml
3976615	24116849	PMC3976615.nxml	./data/non_comm_use.A-B.xml/Br_J_Pharmacol/PMC3976615.nxml
5610558	28857772	PMC5610558.nxml	./data/non_comm_use.C-H.xml/Clin_Neuropharmacol/PMC5610558.nxml
5088407	27567886	PMC5088407.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC5088407.nxml
5586111	28904448	PMC5586111.nxml	./data/non_comm_use.A-B.xml/Ann_Indian_Acad_Neurol/PMC5586111.nxml
4636748	26568863	PMC4636748.nxml	./data/non_comm_use.I-N.xml/Iran_Red_Crescent_Med_J/PMC4636748.nxml
5076802	27799832	PMC5076802.nxml	./data/non_comm_use.C-H.xml/Clin_Pharmacol/PMC5076802.nxml
4523116	26226067	PMC4523116.nxml	./data/non_comm_use.O-Z.xml/Prev_Chronic_Dis/PMC4523116.nxml
5770916	29282259	PMC5770916.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC5770916.nxml
5381409	25113733	PMC5381409.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC5381409.nxml
5295791	28203083	PMC5295791.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC5295791.nxml
5540655	28808687	PMC5540655.nxml	./data/non_comm_use.I-N.xml/Neurol_Genet/PMC5540655.nxml
3611039	23338671	PMC3611039.nxml	./data/non_comm_use.I-N.xml/J_Neural_Transm/PMC3611039.nxml
5783632	28886605	PMC5783632.nxml	./data/non_comm_use.C-H.xml/Environ_Health_Perspect/PMC5783632.nxml
4927836	27070003	PMC4927836.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC4927836.nxml
3059613	21423457	PMC3059613.nxml	./data/non_comm_use.C-H.xml/Front_Psychiatry/PMC3059613.nxml
3812862	23486993	PMC3812862.nxml	./data/non_comm_use.I-N.xml/J_Neurol_Neurosurg_Psychiatry/PMC3812862.nxml
4927875	26407041	PMC4927875.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC4927875.nxml
4539304	25687773	PMC4539304.nxml	./data/non_comm_use.I-N.xml/Mol_Psychiatry/PMC4539304.nxml
3944322	24356252	PMC3944322.nxml	./data/non_comm_use.I-N.xml/Mol_Ther/PMC3944322.nxml
3109513	21687773	PMC3109513.nxml	./data/non_comm_use.O-Z.xml/Parkinsons_Dis/PMC3109513.nxml
5709629	28943542	PMC5709629.nxml	./data/non_comm_use.I-N.xml/Intern_Med/PMC5709629.nxml
6080095	29521236	PMC6080095.nxml	./data/non_comm_use.C-H.xml/Curr_Neuropharmacol/PMC6080095.nxml
5912064	29664058	PMC5912064.nxml	./data/non_comm_use.C-H.xml/Chin_Med_J_(Engl)/PMC5912064.nxml
4852778	27222673	PMC4852778.nxml	./data/non_comm_use.I-N.xml/J_Clin_Med_Res/PMC4852778.nxml
5987844	29876251	PMC5987844.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC5987844.nxml
5128890	27856480	PMC5128890.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC5128890.nxml
2685232	19503773	PMC2685232.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC2685232.nxml
5134117	27990316	PMC5134117.nxml	./data/non_comm_use.O-Z.xml/Surg_Neurol_Int/PMC5134117.nxml
4923719	26406122	PMC4923719.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC4923719.nxml
5734235	29276379	PMC5734235.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC5734235.nxml
6369378	30563315	PMC6369378.nxml	./data/non_comm_use.I-N.xml/J_Mov_Disord/PMC6369378.nxml
5655734	28133726	PMC5655734.nxml	./data/non_comm_use.A-B.xml/Acta_Neurol_Scand/PMC5655734.nxml
5345642	28282815	PMC5345642.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC5345642.nxml
3582877	23054368	PMC3582877.nxml	./data/non_comm_use.I-N.xml/J_Neuroimmune_Pharmacol/PMC3582877.nxml
5683812	29158667	PMC5683812.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC5683812.nxml
4839925	26986144	PMC4839925.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC4839925.nxml
5438470	28482644	PMC5438470.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC5438470.nxml
2699640	18046910	PMC2699640.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC2699640.nxml
2526379	18830437	PMC2526379.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC2526379.nxml
4646598	26635475	PMC4646598.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC4646598.nxml
3135010	21765999	PMC3135010.nxml	./data/non_comm_use.O-Z.xml/Parkinsons_Dis/PMC3135010.nxml
4733729	26112716	PMC4733729.nxml	./data/non_comm_use.C-H.xml/Chin_Med_J_(Engl)/PMC4733729.nxml
2722989	19498036	PMC2722989.nxml	./data/non_comm_use.C-H.xml/Hum_Mol_Genet/PMC2722989.nxml
5444552	28273718	PMC5444552.nxml	./data/non_comm_use.I-N.xml/J_Cereb_Blood_Flow_Metab/PMC5444552.nxml
5842785	29480231	PMC5842785.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC5842785.nxml
3135113	21766003	PMC3135113.nxml	./data/non_comm_use.O-Z.xml/Parkinsons_Dis/PMC3135113.nxml
5972535	28011307	PMC5972535.nxml	./data/non_comm_use.I-N.xml/Neurobiol_Dis/PMC5972535.nxml
5608174	28971007	PMC5608174.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC5608174.nxml
4238794	25387009	PMC4238794.nxml	./data/non_comm_use.I-N.xml/Med_Sci_Monit/PMC4238794.nxml
5440238	28446653	PMC5440238.nxml	./data/non_comm_use.I-N.xml/Neurology/PMC5440238.nxml
6237244	30519012	PMC6237244.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC6237244.nxml
5919857	29269645	PMC5919857.nxml	./data/non_comm_use.I-N.xml/Intern_Med/PMC5919857.nxml
5851727	29489651	PMC5851727.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC5851727.nxml
6074924	24658549	PMC6074924.nxml	./data/non_comm_use.A-B.xml/Ann_Saudi_Med/PMC6074924.nxml
6364145	30783428	PMC6364145.nxml	./data/non_comm_use.C-H.xml/Exp_Ther_Med/PMC6364145.nxml
5730006	28554918	PMC5730006.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC5730006.nxml
5803085	29430553	PMC5803085.nxml	./data/non_comm_use.C-H.xml/eNeurologicalSci/PMC5803085.nxml
4541661	26256974	PMC4541661.nxml	./data/non_comm_use.O-Z.xml/Yonsei_Med_J/PMC4541661.nxml
5063863	27819413	PMC5063863.nxml	./data/non_comm_use.I-N.xml/J_Clin_Neurol/PMC5063863.nxml
3687107	23208198	PMC3687107.nxml	./data/non_comm_use.I-N.xml/J_Neural_Transm/PMC3687107.nxml
4998916	26962835	PMC4998916.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC4998916.nxml
3043299	21403902	PMC3043299.nxml	./data/non_comm_use.O-Z.xml/Parkinsons_Dis/PMC3043299.nxml
3543906	23346157	PMC3543906.nxml	./data/non_comm_use.I-N.xml/J_Clin_Neurol/PMC3543906.nxml
3197927	21541715	PMC3197927.nxml	./data/non_comm_use.A-B.xml/Brain_Struct_Funct/PMC3197927.nxml
3692032	23757762	PMC3692032.nxml	./data/non_comm_use.A-B.xml/Brain/PMC3692032.nxml
4529399	25709055	PMC4529399.nxml	./data/non_comm_use.I-N.xml/J_Sci_Med_Sport/PMC4529399.nxml
3976973	24025585	PMC3976973.nxml	./data/non_comm_use.O-Z.xml/Small_GTPases/PMC3976973.nxml
5216611	27402877	PMC5216611.nxml	./data/non_comm_use.C-H.xml/Hum_Mol_Genet/PMC5216611.nxml
3369413	22679432	PMC3369413.nxml	./data/non_comm_use.C-H.xml/Case_Rep_Neurol/PMC3369413.nxml
6145352	30271190	PMC6145352.nxml	./data/non_comm_use.I-N.xml/J_Pain_Res/PMC6145352.nxml
2877903	20413575	PMC2877903.nxml	./data/non_comm_use.A-B.xml/Brain/PMC2877903.nxml
2442423	18504291	PMC2442423.nxml	./data/non_comm_use.A-B.xml/Brain/PMC2442423.nxml
3958956	24653658	PMC3958956.nxml	./data/non_comm_use.C-H.xml/Curr_Genomics/PMC3958956.nxml
6051498	30035024	PMC6051498.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC6051498.nxml
3902504	24448846	PMC3902504.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC3902504.nxml
4146014	25206607	PMC4146014.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4146014.nxml
5322212	28271041	PMC5322212.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC5322212.nxml
4927904	27003219	PMC4927904.nxml	./data/non_comm_use.I-N.xml/J_Parkinsons_Dis/PMC4927904.nxml
5907888	29713179	PMC5907888.nxml	./data/non_comm_use.O-Z.xml/Ther_Clin_Risk_Manag/PMC5907888.nxml
3250615	21755462	PMC3250615.nxml	./data/non_comm_use.I-N.xml/J_Neural_Transm/PMC3250615.nxml
3135087	21766002	PMC3135087.nxml	./data/non_comm_use.O-Z.xml/Parkinsons_Dis/PMC3135087.nxml
4059960	24788821	PMC4059960.nxml	./data/non_comm_use.A-B.xml/Acta_Neuropathol/PMC4059960.nxml
4748918	26844501	PMC4748918.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC4748918.nxml
3392771	22494990	PMC3392771.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Res_Ther/PMC3392771.nxml
5292223	28210020	PMC5292223.nxml	./data/non_comm_use.I-N.xml/Med_Arch/PMC5292223.nxml
3717155	23649891	PMC3717155.nxml	./data/non_comm_use.A-B.xml/Appl_Health_Econ_Health_Policy/PMC3717155.nxml
2998343	21152247	PMC2998343.nxml	./data/non_comm_use.C-H.xml/Cell_Death_Dis/PMC2998343.nxml
5266041	27930569	PMC5266041.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC5266041.nxml
3284201	22371705	PMC3284201.nxml	./data/non_comm_use.C-H.xml/Front_Physiol/PMC3284201.nxml
5013115	26701996	PMC5013115.nxml	./data/non_comm_use.I-N.xml/J_Neurol_Neurosurg_Psychiatry/PMC5013115.nxml
5988040	29876277	PMC5988040.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC5988040.nxml
5655709	27726128	PMC5655709.nxml	./data/non_comm_use.A-B.xml/Acta_Neurol_Scand/PMC5655709.nxml
6031988	29971978	PMC6031988.nxml	./data/non_comm_use.I-N.xml/J_Clin_Neurol/PMC6031988.nxml
